customer_id,customer_postal_code
a48acf545fc196fe1a22e67ba443504e,1430
bfae4dcb0371d8a5a961d6f2658defc5,69045
5434dbc80a2451a651a3fba4997a9b87,17526
45d746bce0e044d98386226e02405756,84062
6f71faf65a5de1ae7579315eb83a0735,29101
500bbe66867d0f0bdb3531af1e052b4b,80030
b60550c21000f91484c7d2aa2b8c522e,95010
f5b2d5976af2fcf04734a36064cddceb,91760
737e42af8d26b9ffa981449a2bc96f68,4028
8373e304bb40cc92bef250618085d7b5,18681
d487aaf45b0fcddf9017e018a06d43d6,19700
a69fbad70edba5ff322f07ffe0529850,86015
a82c5591446e754bb47f39c0462fc640,72120
5c9da7c46add2a59a17f6b8d5c795afe,13092
ff7216f9f6a3ddfb9650aa891caf718e,93700
13488239799b7592c29840772d1eed6a,74483
1e04f6c665111394a7c7b9fa99e4d66f,4286
cf217935713d555a320eddf49ba10b46,6730
cfd291abeecfeb65e06539b6fcf99b92,91225
a8875912e02ab70af811cd153eaee987,36570
8346871a40eb7d34a0de012dd8730ab2,30830
c168abb9077b7821adae01dc1f0886c5,35960
56be20830570df2c36d2935be6f1e417,65062
0294d91f6bcc29bc9c30fae5872430d0,8574
c07090e9a9e0504dd15cdec628d99f49,81900
ebb4bbbdfc885e78481d17c9f5ff3f85,20260
810d6e6ff6e67c94075b39488b77632c,13145
f3895339fd9c5b17e405c0cbb3dfda8e,15800
2b51b026f8944d9089c5b26073f26d86,94910
801ba07aa2b4e4ce09beedfceda64766,37502
a0b2014ff906d045328fe8c8e01bd452,45652
0275161cf1fc69fd8f5412ba423a3004,2802
cae0395b5740ffe6461b6950da7d0c6d,16074
3e0e5aaf61ff8e42e42ae1f14a71540a,14810
cbdff4a20dc832dde15dd8b704801e8a,24913
f76dd3ab12e755b609d13bd9c9dbdf6e,95034
c1b5f9ab36d7d65710b9a76f1d3ab275,28470
6122710afe884cc215271d9c7eb5017c,25214
7fae844847ccfad35570a3c89357e787,6814
3e2e0f10e34e89292fa6b67eeddcfa31,22281
bede1cbee8f403af59778ab6cbac2a21,19700
877888965c706598eccba35bf3f11662,95330
d203390b72cc70cb976b41a67a236920,76803
3da4f5f4a30f156e67fb6e3eeac00c0e,13061
94060577d26caac4aacb688aee796279,4719
7ac9e0604c9ae3f476588f5f0fee10bc,36016
d56b30f9f6b0167e61eb297deabfad78,24220
5ef779feddd7910eea6f5a41bf8dd881,5117
be6c54c193f6d2ec2724c0ab827facef,13905
d30240349203d309f2d1c1db24c9d9a5,11609
abdf6cc37ffadac78377e096c2d298f0,37590
e8475ac6fc6c019a6bd0f861a852d153,39547
1a0d6c0fd553e58bb7456e4bb9f04fcf,11740
a262ff96bd2edd5049f3e9a759232fe4,37706
9037fc09ec1a62e712969d933c4c2cb0,38680
76e3128e2d86acede8e18ae01e0594d8,16920
fec424751aa87f5451286fc3d532fae4,95320
d02b1aeda74d6f9369eaa0e15dde1711,85415
6066d537b297112e9ad8737b8c8a2eb6,13432
8dda2c8532448b7a942c8ffc3800b0ed,71937
5f223cd9355d11f00a236ea407ac6dac,28500
e3073ba30dd23de0248225e53d120b08,4001
9f894db50c8048a9a6a7b242f449a4a2,35140
18afaffac96c533eecffd4a9b2da713d,38015
87eb62d2bbffbdb056a2e56fa22f76b5,7402
44621e922dd01021f7d538df78e2f481,8121
6123f7544eaf097f5030823e1a7583e8,88303
e74a6338773e24b2e8a94d82cab4ea45,25515
51b96673c2c4c07c3290326bcc6d2fb7,88385
36782456de7dde717a84a07d7448ff61,13190
d5db5be412dcda8e69115414c61042a3,49509
f24de021293be223d93643e1d89acf17,3583
548692bdcbd6e3683ff306ac9d8418d6,95012
5f14698630f1ed4e0ba7070de560d8ab,17810
ec2b17a04abb80772ab4e8949e3dca27,17700
6c6c6232ca79e97ca6629a5c0edc946f,19210
ff1a7dec380f5ed33f5144d4868ae60a,23082
0197368f9bed3b6ac07506404f78a155,3057
577c74c217aca976789bb195b3f57b20,2223
c83e0e9e4a2b35059ce91a67b288ca78,30170
810aa131ec726be20478b44bae2d8934,25928
ab9b1caa95d00ce50e2402a1e46068d6,13563
92667bca006a43aa65f487940238fefb,27275
b5ef1085bf64f02d47ec2374bc101964,6326
13799ef7771b9d92547ba8973addc959,20950
522b5607965ab3fff8aa344c5281de61,11410
f52cd6ef242b7b7a48f5823b7dbb5758,59082
07e64b2722ddec4df9b603e96def8ede,13510
5e81e1b0b6164c14269bb934e9c43c3d,65920
c4a2da69a354a249cb1c07d703552053,65292
2e46c31c650127ff0d84863a87d45bfa,7191
5c6008b96b0de7d864aeaeb2a2333a7b,29285
072c5ee6f5062ed623be67fb0abd8fef,21931
995a8d3ce0c9af3522916bd31f4305d7,37925
be66ef8e04a0f8fd5e10434aa0b53fb6,31010
826620317269a6de80fbdfa41e213c83,40720
e2054b87898ae5f0c78d02286317178e,20755
df4f07a5f5156cebd0e1a5aa69206b2a,13418
f5dcce7b8103b1e9756f13555318045a,28035
2a146eb24a089c268ea7e15efb9ea6cd,99500
2b081031c964f171ecc1aa3b13d99068,40750
5e67c2816f006a8ef69b3e9c8a5fab8f,76180
96cf3e61d7cef93a23c282b589acc1f3,95097
edd71e80f9c64855b4f813b59b3fdef2,95700
f0f0d3072b7438ab1aab58129a339a98,39925
93c437a123d1d0df54db7df19b321939,85555
dd021c14096bdb7cb3063d27171528bd,73015
7a568d5e56f817ae8835e7d92008691e,85045
1f70a80f868007f831cc34cb92c7791b,26600
cacc9f2f5d2c406a6e4a889346161d8c,80320
bf3566d98f47722a586e25e264737de5,27512
a1327b6cd120f01ea65a7418197d47db,4475
1c1a9f7236f1dee52e05e4411a43794c,12954
531fa8af6b64d371b38b44930ae774c2,82410
a910f3a92b629ccc1d3444a102254023,81030
51532cf302c427e804062aba65c5efcc,14770
7fff937af7bcc6951ef56ecce816f62c,11700
af86c43027ee9c1f73233d9d55783c00,1311
d631d717fc0e961b0efea61a320d8152,5136
7774aed347f74a1c12aaf3c628cef273,88015
9d5649c260bd257ab401500072c4eb2c,8900
9691726baec5a32ce2780c8a4f40e0ad,88400
eee59a7417089496b809841d6e0d41ed,12235
d94052cc4d67e05442039c37168d709e,5868
b69f71499d18371756e7a6d31a9ac0dc,64049
cfeec5b515f027e2d4374a9ed829307d,84300
72dc9948f6e570763c3ce7cf97342a1d,21775
307085eda6b09cd096ee22c13a9f7ca4,4754
06209669ef54abc607e5e6bc430676c6,88330
302ddfd48143e8c407b25c746096e09f,29118
7836f079e1b55a81c5e3ad8c5a7d0bb3,5143
7584c12ee721a77c8ec018392acfde72,36030
62f7de825bc458cc12c2f6bb39a397f5,5861
a4ffea0b19d70d9ef029a9031f114e08,16204
53b1db38606d300f80ef169367c696ff,85803
58299a6c7b64a6a0fa2f6f5d463fe108,31515
ed60f04b26f7d1489b359d655e71f9df,7215
2aea01d060864df3899978a97f7b9de9,6056
ebdd88ff5419875a1f95e53380c30ef6,3701
b3e798968d182062a9ced85f8143dde0,7012
fbea4ed949b70f597425d14164f82851,88820
c8bac4c256aa6962488d6ea634e803d9,91340
bc829c278cd39a242d5e4622c143be36,46900
27a5b0b6a1281ce3579c4f2f8f41761a,13255
aac6ff0b4a7bdfaecc06c38c4d37312e,90650
c25f1d52a454773cd3197bebbec0325a,26385
3a380b8de221b015307dedbd1d90b692,46900
ffb2c4cb583610b7d2e39ef0cce0048a,12237
d2e59c436a5d597214c54ea5acffdbe7,1419
9d99ee9ec6f49be593dd454a50eaf8eb,53060
1ad85378f72ecb62694df328c7ebca32,7060
0aaf8035b64dd152699c97ca990a7e78,29101
b3c171ff72e6652a6cbeb21665f1bb3a,18550
d1d5dcf45fa56a44cb0fbf2d99ba6418,17250
66e2f80c06f37ad506fee5024dfd3ae9,1150
f66242e2439d0da31945c09ef7d12652,4304
f47a3e021a077696be3337820048edf2,20541
7fb62e47282b83f023cf1fef8d8309c9,4319
da439a6171097bca575bafbf575b7d48,95560
1d8512a5d47ea41e5940a0a60be7e644,14110
c1254dd182176b5a248a2ef49537d3d3,28941
037bf020eead8d38386571748d79f2ed,7142
bafa1579d04b177aecfc4ae43af01b18,13087
bc1cd5120f7f6894c5164a38d880739e,23970
c90da9c377a0232004718a9fedf148c9,38747
6987dfa4728eab00d12ce5d4c2d15c28,1420
8607daf248ac59472ae39e50998c2b88,76680
69fdb7db243eb360952366fdc4c4929b,8440
4b53d9cbd6d6af97a3f67290793cb808,2680
5b6030a690297d70a2f2df507c586bb7,91410
42dfe5520e445df2b7fa0b6e0cbab834,9820
50577f33200de8b27ca46bf8ec17d82b,90620
bc7adb2652f930cc308c2f92f59d6894,20775
dddf4f7d4ee2cd254527d7e9078c4483,4117
cd1e89411cd35dac23808a7de0ec316f,14801
1af8f69352ad57d5c25c74fcea4f36c7,12216
702635243e34f3e8ec65b8bc61e95cdb,22021
6922c3afb2cadec30c156c781dcee406,11085
e337feb426fd8d688d803334c3463fba,81200
a7bf5e6fa311950360efc620e590fa74,9750
be6570b98044034f16453eb8281ffa08,20091
ccddd0a09c1e1253472fb86f210c83e3,4551
e7e0438494f6fd05d28210e8c6bd02a6,90018
03a6ba2837612c689cd65be392b84084,30431
53907316d49a89a9622e466cae140c5c,4089
4b60b3ade055c6ad88a00758c8e8a162,44900
bc52d9d25596d42ee5bf3af7045b7bbf,13561
3bcb76a5de2acce5b211750a30bfbbf0,64500
8881342d751d2d1f75196259e19b25ad,76100
267042dbcf6d3c39dae1d8bbc769629c,21931
603583f5202f4702d8d3b5449c17b420,18720
a90b67461a9b141f23f0b1fcb25a5639,18276
a968e0ffee24627fb3f39e54464cf0b5,6283
b2bbf530455f67fe10265197326aab8e,4195
3875a06057658fadbb8715a4f25eeaba,17515
c2965054d8e754a1265437c9b79bea95,89237
09b5561e6bad06d4ce5d5b0d107a8817,19880
6214f10b91457747fee2bd960d160a8b,70879
624089fe851f3deb7223ffca03a829c8,2730
1cf6fb70aa02759385f6fef187bdf21c,4273
9a98cd1afb79391f62731cbe528e3b4d,2611
78449129b97eb41e46418a648050d958,13466
80ca2676141288b0fb864389fa7e49c5,35104
6ec20bc88d916200c9dd90203f08a483,22440
47a50cd83d2890b1adddaa2ef6548670,3053
59f09ab2a6c3bcfa191cc3f9f9a3d756,68901
a3e6a84c624d9e25cb5ef7eb8bca4e17,38700
4b8ea3af1cee01b918c9fd7d55d25d68,70673
2996ce648d9a96c6db31d26d4fcf4824,12280
1dfdfd9d483bb80b1694e927fe6a8fa1,15190
e9137323c426e06652900161e3b0a105,77493
b22ca1cb1efb9b7b3dadf51aae18d481,37820
b738e54deb887952988fe0b9e7bae515,20511
ab8083509d8b2f060c041b1808487ca3,44400
f54cb508ef48caa49036a5598c5068be,4932
339415e5555e0a4f241d6b2c70c7c3e4,3471
70d1caf284f34ea4ee405e25edba63f5,31990
d3625a7c916105c686352ba67f8a0ce7,28930
76c74aaff2f3f7355f46d9818ad092b8,20765
a190f4bbd7900a0fc820f0be7cbbded1,58432
949c1427726c544f841ef6d3593772a4,4542
0356877f77d9b7556e70917d90bd59f1,9080
35e4137487e7d29bf21e0a4167fd0699,5018
1889da9a714df2f014fe375a0aa0ac7c,35170
0e4158fca07c5650137a2e610aaa6efb,37557
b4694eda03bf5091adee5c21f837a67a,7178
744eaeaf58a86dbe348c4bf07a5b13e4,8576
186fb45d0f4c178da2ccac34abfa5ec6,13904
3ca03e41e99b1ff6bad537dd6d0d81e5,7022
76fdaa48984220f3067ba4a59725a18f,65046
8e86f0490152454ec19c8b726fed3a93,21350
04ee088fdb4047f962dfb2ce8577d85f,8572
6d1077b88cdbcb548fbaff449c4299b5,40415
e07557a200138bd02c877d6d7ca87db4,72006
0a8c82c1e1a5288caa2071afdf447c87,13206
b892692857511e736d116fb6b9b83c0a,72215
187a820d7c72e9248b35ef98df3438c5,28030
15e25ffe745b83f124ec4d08b0af3667,89503
b60caf0e1a1297d235e433450bdd7551,99070
ee4a9de0355bb9df99b44cdc7d95e47e,27286
989a7f021cfd9d7fbcb25ad2ec542f41,11535
e6844a55be2b09d0651ee44371fe6298,34004
de43c91b27ac6a591f999040a7ee9342,14787
06141f8e944874ca3909311c370f2830,18705
b446f1e99726af80d3f5f45e3d4a876b,31330
d548e62990093d77a050736b912714b3,37190
d0485f6114ffc58117a0f1086fd80af5,27323
c231d1c8dfe0c0c263f5276e21a21545,82560
7c397262827fc3b4fb1eaee0d480cbbe,8245
dc5e62af617b1d8983d41a2d42c36162,25576
29f0540231702fda0cfdee0a310f11aa,12445
fc2f1cde057c9c2675602bc90d36b54a,15190
2432c837b254b9f016e2e901f69afddd,4042
49728ab3ca97268c16b1bc1205212d04,13220
dda1c4364d7687bcc98ca8984550b081,13214
ca879bcfd80ef6944931e896c48798a5,97095
324a03d3463a4457378b8811ff8077b4,12946
08bf6fdcf141c77367584ad56a79909f,87820
2675b80d5228e7a25bacab60bbad136b,13092
18914bacd6f0cb1785f7970be42fa83d,54315
26ad3d64c162fbf936fdc2531e0d5e80,28695
3ad4eace63928183330a42148cb22cea,37400
af3ca540cd35d162185fbab3e70ad17c,21920
1a8eb043bc13de00b3d39495190dade0,22061
77f22f7becdc5a932cf8a050b28ce70d,24750
5916dbb1df93e4c648fbf7a263e0ac94,91350
36a95299dcc99992ac71defa090dc4c4,12414
d83f28882452bfc1b5666e4eb277f828,5128
4e32ac19f4d82eb93a61b07b37c24eac,3659
1ad59cfff88d9a65f56e359d53cef06a,9855
64549f169466936ef8e0edde57ae994d,4104
4933b985cf353d4c50490efd77de63c8,18136
401044d8a4a11059a0fd4c9168e951a2,83203
0b9a169354c3525fe15c74baee76fcbc,57080
1b72867b2a38d4e787de4a1d5fb65ac0,99020
47d4c5b044b1b17904b1dfe28315fd4d,22260
39337a7244f5d29aac81142dd6dd384b,44001
92091d4e545d9a6879146745f0d174c2,73813
38ba347fcc4bf43314af06e59f564d8b,2346
5ea240c07b656d3b4437a5fdb6e49467,37430
57bcc7ac5cfaa00fe722919fa7a2eb02,18016
f33a6f0e963962d41631564f969717de,48330
576748b78fc3b8b5eaf396c0d434c8c5,7240
7d23e001940aeb347af11359501cdeb8,3186
b9662bb6c6a36059b08d2ade7f499d65,2408
5218278c410b89a0132e8f53d5cd5297,33125
1dd0b0f0f377a25ba431324492636237,17520
76da52ccb9bf4415fa103e64a5a027db,5005
a6b03719885d1c01b7caf8215021fbe2,94010
7037578e0e5aa0e33f533957c4c16742,1508
c13a85355f07a130c447f7f1085a81bf,13035
2736f4f125ad035971cbe2c7d40fdd12,8371
26666e8b9d1f89876ea83c70e529812c,63300
7f245302e780e8ebdf21176e6417e77e,12231
9cf423929ed7f738fd0a0e88607a79fd,13458
50a6b9bf2be166cbccc5b039176833bb,6435
26e6e761dffdfc0ba3d0ec3b4cc646f7,4563
b008592aaf5565d7b24c16d319c278a7,45028
fec3ffb806136156a064284eca7d38b4,4892
d18570550aa0268a73256e98a945ff15,11441
0b92c3b2085fc6ca1af7d396612a2a93,30160
3943406d45d8c9bf7ee11a4cec5c9102,13225
3612d49439bc99659b9e3aba3e715c79,9780
9b2a64453a3edd4663f9e0569f0ef788,71010
56c92a5f90b752d7a863d762a08bb3a3,27320
cf612a028ded9ae8449386de8ba61e24,1306
5061c5ea49d7ab5b1c526cf720193fb9,5398
62822a707dcdd344bde99a17de154224,11070
1f9f966dbeb3547e8bef580b321992ad,20511
7b2a039a8b7b57d48e97d3673978a185,2846
b9db77bb63a6928a2e841906b64bb2c6,39660
5e84c9adddbf5d43f14223c9da669158,38182
e45233d12353c37d9a47b0e9d1416ab1,3270
eb9d421f7be3e97e79fe131c5f463fab,13045
01e77dc6abe6f9991bbf5232b5c22d2c,7951
0cc776ad105d3e0339e5e3b846edd129,89870
87059f8d2fa7f4192b53feeac51fce40,38475
0eb400f3e6d2f08e70d2ab5af9c203f4,36889
98879612677b8300006561d29870872c,75145
074cc70e32d05dcf3c23aead0dba2320,23052
5c9693cb2eeae30839b78d80d5239676,14270
033be315f82e41697260be39939d3662,81530
f7af1a7247b628687269ab2661ae1f79,7115
fa0e5df09f025f13bba8dd3c7f58ca9a,13059
1d631e96c1ff08ac485fa60f5e040d9b,13480
ccaab0962b09a9070e3076588f0fd069,49100
feb2fb674b5b45151ac0b7a79694650a,20231
e8021f8931216b1905c8c923995b6643,29780
66f7239eb8c5c7a3cbcee6a5a45cfa11,11250
4f59a5ae9f9bd9028e34ff7059119ddf,8576
d2157e41ca09bbe3a232a528d658195c,12955
e90811cfde71a51d7d21823056b66762,23075
9095f6441702d4ec8d34061fbc1139cf,86079
5167b413ed29851e90f2f7546b3b8328,28660
6c5672e9f126645b47e64e7f3e8a2d4b,6541
025d5d5b392ca0924d3f47a286fe474f,16900
c3c705bc2da08d28ea0c6a1350747fc8,4821
d7d6d2aa2c72b6e7815a44ca8278f7b9,59075
c281c5f935d39e223bdc5aa6f1955ad6,8830
33d565d7fe6d0678b43f83a2a1c420cd,13339
8c9acc84819fd7854bc541472f3479ec,86350
e3d6d9186c71175ccfb7215598b6ade1,35230
e3cfff24939005d30dd3a046848227d6,2466
600a6b104ec3030369aeee14fb0a5917,20520
b2c4f10709f4cfe1f5a8711de1698d51,8061
c06f5c763e6751ba5fa14fca06304159,23073
b626b511cecb256e0d1514d883084a38,45400
e61ea22e533a289c47e88ab43d594bb8,16900
3d780be456ac7e04fd6076475599bbbe,22041
03e653ee8e56b8ec6d97a5f5aa002be5,2335
fe61004a24f1701cdf06662c4f4a0f00,81810
afbe83387da5d94cab55e92c63fda67b,36880
424593758067a693edc0b912ae09add5,22775
5c249c721eea202f6130a24ede66ebe7,13060
aeba26a885fca6d1c3de0808d6ab999a,9660
691d40208631cd03af65dad66c462d03,63503
edfb309e51665130ff3fa49524cc8ae1,58102
bb7c3eb1ec66e803fe95c724da22a0b2,41760
5bfeda29575b8208d4413d168af49d02,95320
19385c4e432916feee9ac4bc934a768d,21550
0739089fe721910a47eca7ed9c938b92,7024
62ce8efec406efb1619b3cdb6157f011,91040
205d4f622d324f38b03da47cbf79e486,3624
77ae41d2233b06b7272c078e0ff8e880,29051
2421c7be6e7456c06f434ff26cb4223a,28024
1e733c62f6bcd8f7a6308bf03149bf2f,4851
518ddb65d7023b1e0ca0b66f27533d26,89035
9ece0d90f73ec59bdde04341bc4373b7,90251
1ad157f908eda2d776e2739a9505495e,11045
02dd94e5176a4d6b274f8cfc6666d184,36033
5219321f4cfa568d79fce57113233d7c,28027
19bef044a4c1e074fa68239f24447a27,17514
843e0451747b5a6d439b5632813b7cfb,90130
ef7853389475cd296ce1a01dda4babd8,59340
a83bf4c5b74243416480fa16e9de9147,70680
808e72d7990fc975be7df4ce5dbed165,26173
62c5d429dae186491c09545422a8b65d,13440
a6197099b792b7e384d9b1a760b575a6,3812
1e9ab936549ab0a87fdb451b9c0d26ab,65077
049c199936ffe4c8b0ceca25ff1be148,21940
9730f3658e8ab2e63c59450396dbf937,68627
fd354b19b1fd11c045837f4beda41f6a,93601
736031571941969bbbc111c7d39e8364,3426
5c7f8d14a0a12198d1d07167d7d343b3,5785
d8b713b0fba96bafbe4dd833507b8493,58046
cd57a601749f3336f7ddb02cc028bfbb,22776
71021247bc034fcbe7c1f1a35244638d,22050
bb8b969441c3fd43246a4c244f5ce233,63500
cc58f94cf8ce6e65e9cc606564687dc8,7174
e3fa22e3272e681790daa32be5a29243,85860
599eb3fb43b36d43156a5157c94000ee,9070
f97160beea1a75452c6c192f9e6135cc,27700
7ff490f567ddaf9cec90714d3d40ade5,28380
6f247498822c4500c77d6202b4d1733c,5027
2996c6f9c1d4db56aa70c0172b5d8ed4,13051
dc3c9d1f07df6ea90c6a2f8101f29f0c,2340
9c3fb1109b44bd639e335faff15da8b4,64800
ac1910c069e1fdeaffd4ce86f1245340,12242
e7abbc1b120137424fb49a237f4a22bd,24220
83e1c85ed2cb9893ad0cd7e5bcea2461,5632
83fb8d25e88be5dba999342b595c4ad1,89460
043ae95888195ec551d5306f20e0420a,17900
8fb0d3b9306bc2fade01ee327e0e3cb8,18025
3990c719162bfe51e676622d4ec98569,65070
f7c66b89ed1b69afa941061d1513b8b6,93010
98b342e461bd12ba581cfc6aa6b5f120,58418
e39ab6a98380f9071aa15938efb05d76,22765
4e174aa8e13f63c3621881c51edc9b06,20271
ae8e4d40dde287b1a730261c382a4887,29026
56b7d186949bcc60a3f5a730adc5fb4f,60831
9dbda8f2ce19f108d4c32d085ec6ffa3,14140
a4d344d6eb50f346c8944aee3f04d27d,74780
e7443209409e77cc0f3301d94901994a,6705
58c2de441bfc36468e7afafae4931c38,56200
901756599df1e3f315ffa38fe192892b,27273
10e01f78f465b6c879d2bab6d4d0d7da,58079
89269b0f9eb69a69021e34ede4483459,11030
ace9efacd99682fd1afabe6bb12b8024,20720
f2f91f1f95614f711a997ed12b5a4170,31310
43faf5b056faf6011ffd281cc9770af0,11065
6078d4d210247a79ca7559bff4d79ffe,91225
ed110cb97194f4281568a16d130589f8,13214
f102a893dd9c1529f6f5e6b9aa9bebaf,2461
b884d405e354ad1e5213f72883e4e6ee,13050
88b3e8bff879958140426fb393a59a99,23555
29481695bec444c42345e81fbccc7370,35365
11328c35a950a33d1c0759f809806384,45653
258853ae0cc52bb282d4f52397e22040,35701
873fd3c8bfbe62572aea596a361c0849,21330
5a6ae5b68fd27c687c4fe130b679691b,27283
d28c1763c1a27adf9ade614296a59e3e,13870
d2292bd5e20f916bcd821edcbd8a4c97,53150
f6a61cd798bac1bb08e6317e766d9de6,20771
80e0bf8407fae789e9ddecd01e40625c,18065
b36a94756f103af55a64207f5b13d6e9,14403
555992ee968f81e65d56e2884f103807,17700
ace63d531dc37c74d62c8263d161f8f8,40285
b3f0f75df1c064dea7888f0afe738b4d,41650
77b2df3dacf99e1e955b6e2e551140e2,21940
daa6c672e522160f734bd6d7a4f80d47,9781
47e3a2dc9ad4a1a3e07f89ec91a82170,72546
aa5dfb0872b3828aa250acb54d387266,4777
5c5539a9bb527a0c669e8addeff05e07,98700
f59c3b73fe7833bf53a1be19a6f17c81,4286
a98eadfbe8bf954e3d3f69c9e8daa428,35970
827cb645caf0355a76fafd776556298d,24315
2e7c6170cb5ed014b86c1cccdce049f7,21921
9379746d16b07564085e98f254ed562c,37800
ffdd80d8f3655192a9d2a38d5b18732c,18590
58ba0af16d3e34ea61d57c38baf9ffb5,66080
328f2c3c58fd1fdec27745a5b6aeac1c,8060
8d3734347fd7ca8cb68063adcc1152a4,9720
78e307d7e86102ab611c978adc4e8c0a,6816
97b02cd154ba83c7a105d797003cbff4,6329
4d0d910846be03dfe13c2f94c85554c1,24330
cd6689180f7e656793d39dedc25aa21f,13308
0fc3b282ee61e08518c98a8551cab6b2,13278
15af9668596b9358f3c13ece3af9aba1,3827
18bf97f433229e973e41658016d9459b,59800
59e23d731e8ccec5e899a1ca8eeae988,7858
5f094bc01990b97538d746f0cee0e7b7,5601
bd4a8885eb34fde35641c041de257375,1548
897ed9ba7466250d5fbe3a8e6bc311a1,1307
dd1aa4cf442d7028e72cedcce78bf9c7,76400
c42a2f665b0a49c9428c48903a43e962,26453
b0f787516b9c308d203ea1c61c81b602,7260
a688dfb397b2185b971dde35c385ec7a,11608
2586a9c3d898a19110c726babb5ab170,41181
b02cce9a40436c973193673abe64658f,72874
7747be8246865477bfefa139eb888de3,44055
e005b68469dd892804952168469745b5,85892
279b18bebb145265c6490f1de02cd947,4917
1349e7a27c61f2c6ded7a0ae7c9aa5b1,35502
cd8b1e5a7b8c53ab97a47bdb544e930c,22470
76f2f2c46b45b955bf74735a1bb30e92,3812
624749036bfae442781324f12b6b2b39,89300
e9a28f7782d12e6558605da9afaffe34,2074
7dc0e5a1cd93b2037b5705566f784f8c,1307
21c11854807d25c65f28257f14277612,60130
e157b29fc9776fe9ab6ba2bd3f0cb002,2415
3541c8e60ed42dee3390eefb313520c2,13272
eade89049d83824e624c0c8ea7c81c37,32672
796b1e83d2357fa922a37e5d007f8923,97390
1856438e1615630ccc65ed9a11394213,69309
0a62c127d067624dbf0b5976d07a1d1c,26380
c7b152edc91a8427411163780d6f27c4,3141
4ef856387129b1a15b95c15e91768007,13060
07f1f3a3633860249841c0b7d5bbe09b,29152
db02d96473e42ab62448e2d44a79e3e4,4247
83311320eccb56aef770194034cd359b,75075
40f3ad678e7faf0682800ca130302eb9,96030
18becbca2304b0e3031d1841a8b8b5c4,85415
b10c5ba343a99bacbba82eb53d10bd33,37195
4823c52e962bd334cf992817bcdff533,22270
817f696c8f9583b519938c73e72310cf,70750
4831ecadbc63dc9e41cf292cc7a7314e,91260
9c6abc7c0624fcc2295bb3786e8bee58,27580
0a8d8f311ded35884ca1efd7a8321fd3,63800
4503c41733789f4f0af38507c43a0e75,29650
305605f68762a66d8601f01fb62a97f5,78043
5692c9fa0a06b6ccee7fae0ed8ff0bf9,13820
d17803f0a15f9db0388bb5c274ec1e2c,41815
3a10423d6e0b168ef5611d79d3639ccd,28680
722c71c44e674b356f6bddfb8cb9f774,93010
501a71dd201c522f49ddd9630e71f24e,95555
6d257eb6ad859a44e9f7815a121cc9e7,55814
46ee1808ca23dac63ed903192d64caad,8031
c147b8308818f69eb09f2281bca42b2e,60165
ace5f5494b09c4e9fd05d1239820cb98,2522
71f6152998635c3ea46ac44cb989ff49,89990
7b6af10470b26c401d18e3083e271339,87360
9b97e240c29d2750738438d1e147daa7,31570
f75bc4f44ca718dcc8eff4ea5ab8e7ee,58051
55ee78889eccfefb08eaa053d161d1cf,6365
618508ed717cd8715290534e9463f6f7,79300
12fd2740039676063a874b9567dfa651,12230
b829375aba0fe46daa0cae92cfadfa95,39270
a8950672a28d9b167bae1f274ce5b7d2,23906
59877a6f1e3fcf62456198ec8659be56,27250
98a1b4f80dd0ccb7d1ae5a75ba5c904e,13480
46d53525c7c06a217335907695daae66,80240
2c8f11d30a852df3dacc6f0ce6ed357c,17580
bee372538e9a8298215a97ea9bc0f520,48609
8bf2f12b614d32de2cb7ac7e1cc2602a,6454
3f5939e06e89efd9e9ca8ef3ab9d68c7,1310
27a9cbe94e6fe0574f9b16c5ece47fd4,29934
72d3414ecbce9f4d2ddab40a0e7c8747,97670
d7c70fe22a435b47ba0bab4bb6ef7883,37470
d071e3123f9aa9cf5d7e3ae442be714e,18110
f80399585626ce586b63e4afaf6ade7d,71906
9e1fbcf787afe799fca67df3cbd7e324,85555
618643a5b525ddfb0278b14362854fea,12052
b86bee10ecc2e0932842fd9bdb23a469,19815
854e4647a09c84c5eb8db03e6328c2ef,41630
72785ad5f42dc6ce2500bb83f98a0c40,84200
950f5ae7202ebb07431ee23e539e8b33,13455
ba68e6a0e5205a086db45be9f475c9d2,66670
c92227c22263d46ce0163442bb544995,22021
9af7f9599ce4b639c91c54948cd60354,35420
234f9b7bd7eba28c42e8e8a09c98ea31,30642
3145725f02c04d05467d9f3f8bd2424a,57014
ac817008b6fc6e57ca003314ad0c45bc,7793
d3091a8817c68a2a62dc728cc51daf3c,5717
8a69183a69b40f4b931f3c023574edd9,6160
6ab2063710261f746ac7ad58c7a8b29c,29707
4ad7136fffe9282d54b70dddaadb8181,15600
83af78feee85c5d2545ebd143de193f4,21931
cb153f91686e47164e735df3c91296d5,35400
b20ebfbab3478c59ce34f43e4c26feaa,71880
9355c14f322f84c4cb4e0bf6162dd714,31995
c3b95e06aec930357964374b1a004941,2013
d89ff434ef3b5628d6736b1669770a1e,13150
00e7c822a5cd0647e9251fc711276ea7,35500
acea0f3313c150db4e2bde9d03b5f2ab,18074
1c8e8832ee4a6301e124bbc554a2810a,13790
f491695f1f6706acf407993fb133ffce,4145
d457b3332a59dfd741d7bd9bb57b73c1,40285
0ceec0034a7684259a13e9be74338683,22470
f94da73419386f20952c30afd48c85fb,9990
01fa32b1d1151078cb954b286256df42,17512
346564320ecd94d8ef5ba883774304b7,27966
